"Evt_lab","Start","End","TotalRain","Max_Intensity","Dur_hr","PreDry_Dur_hr"
8743,1993-03-21 03:00:00,1993-03-21 03:00:00,0.25,0.25,1,78
8745,1993-03-26 12:00:00,1993-03-26 12:00:00,1.27,1.27,1,128
8747,1993-03-26 20:00:00,1993-03-26 20:00:00,1.52,1.52,1,7
8749,1993-03-31 17:00:00,1993-03-31 17:00:00,5.08,5.08,1,116
8751,1993-04-05 02:00:00,1993-04-05 06:00:00,2.54,1.02,5,104
8753,1993-04-09 21:00:00,1993-04-09 21:00:00,0.25,0.25,1,110
8755,1993-04-16 07:00:00,1993-04-16 07:00:00,0.76,0.76,1,153
8757,1993-04-26 21:00:00,1993-04-26 21:00:00,0.51,0.51,1,253
8759,1993-05-03 18:00:00,1993-05-03 18:00:00,0.25,0.25,1,164
8761,1993-05-04 14:00:00,1993-05-04 14:00:00,0.76,0.76,1,19
8763,1993-05-18 20:00:00,1993-05-18 21:00:00,10.92,8.89,2,341
8765,1993-05-28 21:00:00,1993-05-29 00:00:00,1.01,0.51,4,239
8767,1993-05-29 12:00:00,1993-05-29 16:00:00,1.77,1.27,5,11
8769,1993-05-30 12:00:00,1993-05-30 12:00:00,8.13,8.13,1,19
8771,1993-06-01 05:00:00,1993-06-01 05:00:00,0.25,0.25,1,40
8773,1993-06-14 02:00:00,1993-06-14 02:00:00,0.76,0.76,1,308
8775,1993-06-22 15:00:00,1993-06-22 20:00:00,2.28,1.27,6,204
8777,1993-06-23 18:00:00,1993-06-23 18:00:00,1.02,1.02,1,21
8779,1993-06-25 14:00:00,1993-06-25 14:00:00,0.51,0.51,1,43
8781,1993-06-26 16:00:00,1993-06-26 16:00:00,1.52,1.52,1,25
8783,1993-06-27 16:00:00,1993-06-27 16:00:00,0.25,0.25,1,23
8785,1993-06-28 14:00:00,1993-06-28 14:00:00,0.25,0.25,1,21
8787,1993-06-29 17:00:00,1993-06-29 17:00:00,0.76,0.76,1,26
8789,1993-07-06 16:00:00,1993-07-06 17:00:00,5.59,3.05,2,166
8791,1993-07-11 20:00:00,1993-07-11 22:00:00,22.35,20.32,3,122
8793,1993-07-21 18:00:00,1993-07-21 18:00:00,5.59,5.59,1,235
8795,1993-07-24 19:00:00,1993-07-24 22:00:00,4.31,2.03,4,72
8797,1993-07-25 18:00:00,1993-07-25 18:00:00,0.25,0.25,1,19
8799,1993-07-26 17:00:00,1993-07-26 18:00:00,3.56,2.54,2,22
8801,1993-07-30 11:00:00,1993-07-30 11:00:00,2.54,2.54,1,88
8803,1993-08-08 01:00:00,1993-08-08 01:00:00,3.3,3.3,1,205
8805,1993-08-11 11:00:00,1993-08-11 11:00:00,7.11,7.11,1,81
8807,1993-08-15 15:00:00,1993-08-15 15:00:00,2.03,2.03,1,99
8809,1993-08-19 15:00:00,1993-08-19 15:00:00,1.52,1.52,1,95
8811,1993-08-25 15:00:00,1993-08-25 15:00:00,4.57,4.57,1,143
8813,1993-08-26 05:00:00,1993-08-26 11:00:00,3.29,2.79,7,13
8815,1993-08-26 21:00:00,1993-08-26 21:00:00,0.76,0.76,1,9
8817,1993-08-27 23:00:00,1993-08-28 01:00:00,5.07,2.03,3,25
8819,1993-08-28 18:00:00,1993-08-28 21:00:00,2.79,1.52,4,16
8821,1993-08-29 08:00:00,1993-08-29 09:00:00,0.5,0.25,2,10
8823,1993-08-30 13:00:00,1993-08-30 13:00:00,1.52,1.52,1,27
8825,1993-09-05 18:00:00,1993-09-05 18:00:00,2.54,2.54,1,148
8827,1993-09-06 23:00:00,1993-09-06 23:00:00,0.25,0.25,1,28
8829,1993-09-07 14:00:00,1993-09-07 20:00:00,11.69,6.1,7,14
8831,1993-09-08 18:00:00,1993-09-08 18:00:00,0.76,0.76,1,21
8833,1993-09-09 14:00:00,1993-09-09 16:00:00,1.26,0.76,3,19
8835,1993-09-10 18:00:00,1993-09-10 18:00:00,27.69,27.69,1,25
8837,1993-09-12 13:00:00,1993-09-12 13:00:00,0.25,0.25,1,42
8839,1993-09-26 18:00:00,1993-09-26 18:00:00,0.76,0.76,1,340
8841,1993-09-27 13:00:00,1993-09-27 17:00:00,1.53,1.02,5,18
8843,1993-10-06 10:00:00,1993-10-07 03:00:00,7.86,3.3,18,208
8845,1993-10-07 09:00:00,1993-10-07 14:00:00,6.6,2.54,6,5
8847,1993-10-09 18:00:00,1993-10-09 18:00:00,0.25,0.25,1,51
8849,1993-10-15 09:00:00,1993-10-15 23:00:00,9.13,3.81,15,134
8851,1993-10-16 05:00:00,1993-10-16 17:00:00,7.11,2.79,13,5
8853,1993-10-24 03:00:00,1993-10-24 21:00:00,7.37,1.52,19,177
8855,1993-10-25 04:00:00,1993-10-26 09:00:00,4.8,0.76,30,6
8857,1993-10-30 03:00:00,1993-10-31 02:00:00,41.92,13.46,24,89
8859,1993-11-05 19:00:00,1993-11-06 05:00:00,17.01,10.67,11,136
8861,1993-11-06 16:00:00,1993-11-06 16:00:00,2.03,2.03,1,10
8863,1993-11-09 11:00:00,1993-11-10 10:00:00,21.82,5.84,24,66
8865,1993-11-24 00:00:00,1993-11-24 02:00:00,1.27,1.02,3,325
8867,1993-11-25 22:00:00,1993-11-26 08:00:00,6.83,1.78,11,43
8869,1993-11-26 15:00:00,1993-11-26 20:00:00,3.55,1.27,6,6
8871,1993-12-03 17:00:00,1993-12-03 17:00:00,0.76,0.76,1,164
8873,1993-12-10 19:00:00,1993-12-10 19:00:00,0.25,0.25,1,169
8875,1993-12-14 08:00:00,1993-12-14 10:00:00,1.01,0.76,3,84
8877,1993-12-20 11:00:00,1993-12-21 02:00:00,4.82,1.27,16,144
8879,1993-12-23 00:00:00,1993-12-23 07:00:00,2.79,1.27,8,45
8881,1993-12-24 15:00:00,1993-12-24 15:00:00,0.51,0.51,1,31
8883,1993-12-24 22:00:00,1993-12-25 05:00:00,4.06,2.29,8,6
8885,1994-01-01 10:00:00,1994-01-02 06:00:00,14.71,7.62,21,172
8887,1994-01-03 15:00:00,1994-01-03 16:00:00,0.5,0.25,2,32
8889,1994-01-11 19:00:00,1994-01-11 20:00:00,1.78,1.27,2,194
8891,1994-01-13 15:00:00,1994-01-13 23:00:00,8.63,2.29,9,42
8893,1994-01-17 23:00:00,1994-01-17 23:00:00,3.56,3.56,1,95
8895,1994-01-27 00:00:00,1994-01-27 00:00:00,0.25,0.25,1,216
8897,1994-01-28 14:00:00,1994-01-28 14:00:00,2.29,2.29,1,37
8899,1994-01-28 21:00:00,1994-01-30 07:00:00,30.21,9.65,35,6
8901,1994-01-30 14:00:00,1994-01-30 22:00:00,8.64,3.05,9,6
8903,1994-02-06 14:00:00,1994-02-06 15:00:00,1.53,1.02,2,159
8905,1994-02-11 15:00:00,1994-02-11 15:00:00,0.25,0.25,1,119
8907,1994-02-17 04:00:00,1994-02-17 05:00:00,0.76,0.51,2,132
8909,1994-02-17 19:00:00,1994-02-17 19:00:00,0.51,0.51,1,13
8911,1994-02-20 13:00:00,1994-02-20 13:00:00,0.25,0.25,1,65
8913,1994-02-24 00:00:00,1994-02-24 06:00:00,11.95,4.83,7,82
8915,1994-03-01 15:00:00,1994-03-01 15:00:00,0.51,0.51,1,128
8917,1994-03-01 22:00:00,1994-03-02 06:00:00,6.86,1.78,9,6
8919,1994-03-02 18:00:00,1994-03-02 22:00:00,4.32,1.78,5,11
8921,1994-03-09 21:00:00,1994-03-09 21:00:00,1.27,1.27,1,166
8923,1994-03-10 15:00:00,1994-03-10 15:00:00,1.02,1.02,1,17
8925,1994-03-28 22:00:00,1994-03-29 04:00:00,4.3,1.27,7,438
8927,1994-04-07 02:00:00,1994-04-07 02:00:00,0.25,0.25,1,213
8929,1994-04-13 14:00:00,1994-04-13 15:00:00,4.57,4.06,2,155
8931,1994-04-15 19:00:00,1994-04-15 20:00:00,0.76,0.51,2,51
8933,1994-05-03 19:00:00,1994-05-03 19:00:00,1.27,1.27,1,430
8935,1994-05-14 13:00:00,1994-05-14 13:00:00,0.25,0.25,1,257
8937,1994-05-19 05:00:00,1994-05-19 09:00:00,2.55,1.02,5,111
8939,1994-05-20 01:00:00,1994-05-20 01:00:00,0.25,0.25,1,15
8941,1994-05-27 18:00:00,1994-05-28 10:00:00,1.5,0.25,17,184
8943,1994-05-29 05:00:00,1994-05-29 06:00:00,0.76,0.51,2,18
8945,1994-05-30 03:00:00,1994-05-30 03:00:00,1.27,1.27,1,20
8947,1994-06-03 17:00:00,1994-06-03 17:00:00,2.03,2.03,1,109
8949,1994-06-04 20:00:00,1994-06-04 23:00:00,3.81,1.27,4,26
8951,1994-06-05 15:00:00,1994-06-05 20:00:00,0.5,0.25,6,15
8953,1994-06-06 15:00:00,1994-06-06 18:00:00,7.37,5.08,4,18
8955,1994-06-07 06:00:00,1994-06-07 09:00:00,5.59,2.29,4,11
8957,1994-06-07 17:00:00,1994-06-07 17:00:00,0.51,0.51,1,7
8959,1994-06-09 20:00:00,1994-06-09 21:00:00,1.52,1.27,2,50
8961,1994-06-10 18:00:00,1994-06-10 18:00:00,2.03,2.03,1,20
8963,1994-06-11 18:00:00,1994-06-11 21:00:00,29.72,28.96,4,23
8965,1994-06-13 23:00:00,1994-06-13 23:00:00,0.25,0.25,1,49
8967,1994-06-14 18:00:00,1994-06-14 18:00:00,3.05,3.05,1,18
8969,1994-06-16 13:00:00,1994-06-16 13:00:00,9.4,9.4,1,42
8971,1994-06-16 22:00:00,1994-06-16 22:00:00,0.25,0.25,1,8
8973,1994-06-17 14:00:00,1994-06-17 14:00:00,0.51,0.51,1,15
8975,1994-06-19 19:00:00,1994-06-19 20:00:00,1.78,1.02,2,52
8977,1994-06-21 13:00:00,1994-06-21 16:00:00,1.52,0.76,4,40
8979,1994-06-23 11:00:00,1994-06-23 11:00:00,4.83,4.83,1,42
8981,1994-06-23 17:00:00,1994-06-23 18:00:00,3.05,2.03,2,5
8983,1994-06-26 03:00:00,1994-06-26 06:00:00,10.41,4.06,4,56
8985,1994-06-30 18:00:00,1994-06-30 18:00:00,0.25,0.25,1,107
8987,1994-07-02 20:00:00,1994-07-02 21:00:00,3.05,2.29,2,49
8989,1994-07-03 16:00:00,1994-07-03 21:00:00,6.34,3.3,6,18
8991,1994-07-04 17:00:00,1994-07-04 17:00:00,2.29,2.29,1,19
8993,1994-07-05 18:00:00,1994-07-05 18:00:00,0.25,0.25,1,24
8995,1994-07-06 18:00:00,1994-07-06 19:00:00,2.28,2.03,2,23
8997,1994-07-08 13:00:00,1994-07-08 13:00:00,1.02,1.02,1,41
8999,1994-07-12 19:00:00,1994-07-12 19:00:00,7.87,7.87,1,101
9001,1994-07-19 22:00:00,1994-07-20 00:00:00,12.95,10.41,3,170
9003,1994-07-20 22:00:00,1994-07-20 22:00:00,0.76,0.76,1,21
9005,1994-07-21 20:00:00,1994-07-21 21:00:00,0.76,0.51,2,21
9007,1994-07-23 21:00:00,1994-07-23 21:00:00,0.25,0.25,1,47
9009,1994-07-25 16:00:00,1994-07-25 16:00:00,2.79,2.79,1,42
9011,1994-07-26 14:00:00,1994-07-26 21:00:00,33.79,17.02,8,21
9013,1994-07-27 15:00:00,1994-07-27 15:00:00,1.27,1.27,1,17
9015,1994-07-28 12:00:00,1994-07-28 13:00:00,1.78,1.27,2,20
9017,1994-07-29 11:00:00,1994-07-29 11:00:00,1.02,1.02,1,21
9019,1994-07-30 19:00:00,1994-07-30 19:00:00,2.03,2.03,1,31
9021,1994-07-31 22:00:00,1994-07-31 22:00:00,2.54,2.54,1,26
9023,1994-08-05 20:00:00,1994-08-05 21:00:00,2.03,1.27,2,117
9025,1994-08-06 18:00:00,1994-08-06 21:00:00,6.6,3.56,4,20
9027,1994-08-07 15:00:00,1994-08-07 15:00:00,1.27,1.27,1,17
9029,1994-08-11 06:00:00,1994-08-11 06:00:00,3.56,3.56,1,86
9031,1994-08-12 19:00:00,1994-08-12 20:00:00,3.05,2.03,2,36
9033,1994-08-13 12:00:00,1994-08-13 12:00:00,1.52,1.52,1,15
9035,1994-08-15 18:00:00,1994-08-15 20:00:00,2.29,1.27,3,53
9037,1994-08-16 12:00:00,1994-08-16 12:00:00,0.25,0.25,1,15
9039,1994-08-18 14:00:00,1994-08-18 14:00:00,0.25,0.25,1,49
9041,1994-08-22 13:00:00,1994-08-22 13:00:00,1.02,1.02,1,94
9043,1994-08-25 14:00:00,1994-08-25 14:00:00,1.27,1.27,1,72
9045,1994-08-26 11:00:00,1994-08-26 11:00:00,1.27,1.27,1,20
9047,1994-09-02 20:00:00,1994-09-02 21:00:00,57.66,56.9,2,176
9049,1994-09-09 21:00:00,1994-09-09 23:00:00,2.54,1.52,3,167
9051,1994-09-11 15:00:00,1994-09-11 15:00:00,1.27,1.27,1,39
9053,1994-09-14 15:00:00,1994-09-14 18:00:00,18.55,12.45,4,71
9055,1994-09-16 13:00:00,1994-09-16 13:00:00,1.02,1.02,1,42
9057,1994-09-16 19:00:00,1994-09-16 19:00:00,1.02,1.02,1,5
9059,1994-09-17 21:00:00,1994-09-17 21:00:00,0.25,0.25,1,25
9061,1994-09-18 12:00:00,1994-09-18 13:00:00,0.76,0.51,2,14
9063,1994-09-20 05:00:00,1994-09-20 12:00:00,67.55,46.48,8,39
9065,1994-09-20 19:00:00,1994-09-21 07:00:00,2.28,1.02,13,6
9067,1994-09-23 21:00:00,1994-09-23 21:00:00,0.25,0.25,1,61
9069,1994-09-24 17:00:00,1994-09-24 17:00:00,0.76,0.76,1,19
9071,1994-09-26 16:00:00,1994-09-26 16:00:00,0.51,0.51,1,46
9073,1994-10-02 05:00:00,1994-10-02 11:00:00,5.84,2.54,7,132
9075,1994-10-02 22:00:00,1994-10-03 00:00:00,1.27,1.02,3,10
9077,1994-10-03 17:00:00,1994-10-04 03:00:00,12.95,9.65,11,16
9079,1994-10-08 07:00:00,1994-10-08 11:00:00,3.3,2.54,5,99
9081,1994-10-10 14:00:00,1994-10-11 07:00:00,15.25,4.57,18,50
9083,1994-10-11 13:00:00,1994-10-12 00:00:00,39.12,7.62,12,5
9085,1994-10-28 21:00:00,1994-10-28 21:00:00,0.25,0.25,1,404
9087,1994-10-29 05:00:00,1994-10-29 05:00:00,0.25,0.25,1,7
9089,1994-10-30 13:00:00,1994-10-30 17:00:00,2.54,0.76,5,31
9091,1994-10-31 17:00:00,1994-10-31 17:00:00,10.16,10.16,1,23
9093,1994-11-08 16:00:00,1994-11-08 20:00:00,1.52,1.27,5,190
9095,1994-11-10 21:00:00,1994-11-10 21:00:00,3.05,3.05,1,48
9097,1994-11-11 03:00:00,1994-11-11 03:00:00,0.51,0.51,1,5
9099,1994-11-12 03:00:00,1994-11-12 18:00:00,5.08,1.02,16,23
9101,1994-11-13 02:00:00,1994-11-13 02:00:00,0.25,0.25,1,7
9103,1994-11-15 02:00:00,1994-11-15 16:00:00,5.07,1.52,15,47
9105,1994-11-16 02:00:00,1994-11-16 16:00:00,9.64,4.57,15,9
9107,1994-11-17 03:00:00,1994-11-17 05:00:00,1.01,0.51,3,10
9109,1994-11-20 15:00:00,1994-11-21 04:00:00,11.68,4.57,14,81
9111,1994-12-05 04:00:00,1994-12-05 04:00:00,1.52,1.52,1,335
9113,1994-12-13 06:00:00,1994-12-13 06:00:00,3.3,3.3,1,193
9115,1994-12-14 05:00:00,1994-12-14 05:00:00,0.25,0.25,1,22
9117,1994-12-16 22:00:00,1994-12-16 22:00:00,0.25,0.25,1,64
9119,1994-12-21 05:00:00,1994-12-21 22:00:00,25.65,9.14,18,102
9121,1994-12-23 16:00:00,1994-12-23 20:00:00,1.52,0.76,5,41
9123,1994-12-30 00:00:00,1994-12-30 06:00:00,3.04,2.03,7,147
9125,1995-01-04 17:00:00,1995-01-04 17:00:00,0.25,0.25,1,130
9127,1995-01-07 03:00:00,1995-01-07 04:00:00,0.76,0.51,2,57
9129,1995-01-14 16:00:00,1995-01-15 05:00:00,12.2,4.32,14,179
9131,1995-01-15 16:00:00,1995-01-15 16:00:00,0.51,0.51,1,10
9133,1995-01-19 16:00:00,1995-01-19 16:00:00,0.51,0.51,1,95
9135,1995-02-04 00:00:00,1995-02-04 05:00:00,0.75,0.25,6,367
9137,1995-02-07 22:00:00,1995-02-07 22:00:00,0.25,0.25,1,88
9139,1995-02-11 17:00:00,1995-02-11 17:00:00,0.25,0.25,1,90
9141,1995-02-12 03:00:00,1995-02-12 04:00:00,5.84,3.81,2,9
9143,1995-02-13 08:00:00,1995-02-13 09:00:00,0.76,0.51,2,27
9145,1995-02-13 20:00:00,1995-02-13 20:00:00,0.25,0.25,1,10
9147,1995-02-20 03:00:00,1995-02-20 10:00:00,6.36,2.03,8,150
9149,1995-02-28 16:00:00,1995-02-28 16:00:00,0.51,0.51,1,197
9151,1995-03-01 17:00:00,1995-03-01 17:00:00,0.76,0.76,1,24
9153,1995-03-02 02:00:00,1995-03-02 05:00:00,1.01,0.76,4,8
9155,1995-03-06 01:00:00,1995-03-06 01:00:00,0.51,0.51,1,91
9157,1995-03-08 11:00:00,1995-03-08 11:00:00,2.54,2.54,1,57
9159,1995-03-15 13:00:00,1995-03-15 13:00:00,0.25,0.25,1,169
9161,1995-03-16 15:00:00,1995-03-16 15:00:00,0.25,0.25,1,25
9163,1995-03-17 12:00:00,1995-03-17 12:00:00,2.54,2.54,1,20
9165,1995-03-19 02:00:00,1995-03-19 03:00:00,1.52,1.27,2,37
9167,1995-03-29 08:00:00,1995-03-29 08:00:00,0.25,0.25,1,244
9169,1995-03-30 03:00:00,1995-03-30 05:00:00,1.01,0.51,3,18
9171,1995-03-31 08:00:00,1995-04-01 03:00:00,27.18,4.06,20,26
9173,1995-04-05 12:00:00,1995-04-06 07:00:00,30.73,8.64,20,104
9175,1995-04-06 19:00:00,1995-04-06 19:00:00,0.25,0.25,1,11
9177,1995-04-12 02:00:00,1995-04-12 07:00:00,1.01,0.76,6,126
9179,1995-04-24 07:00:00,1995-04-24 07:00:00,0.76,0.76,1,287
9181,1995-05-11 12:00:00,1995-05-11 15:00:00,8.38,5.59,4,412
9183,1995-05-12 02:00:00,1995-05-12 02:00:00,2.03,2.03,1,10
9185,1995-05-12 18:00:00,1995-05-12 20:00:00,1.53,1.02,3,15
9187,1995-05-19 15:00:00,1995-05-19 20:00:00,15.24,11.43,6,162
9189,1995-05-21 15:00:00,1995-05-21 15:00:00,1.52,1.52,1,42
9191,1995-06-02 15:00:00,1995-06-02 21:00:00,1.77,1.27,7,287
9193,1995-06-03 19:00:00,1995-06-03 21:00:00,1.52,1.27,3,21
9195,1995-06-04 13:00:00,1995-06-05 00:00:00,14.73,9.65,12,15
9197,1995-06-16 06:00:00,1995-06-16 14:00:00,2.03,1.02,9,269
9199,1995-06-17 02:00:00,1995-06-17 03:00:00,7.11,6.86,2,11
9201,1995-06-17 15:00:00,1995-06-17 15:00:00,0.25,0.25,1,11
9203,1995-06-18 12:00:00,1995-06-18 12:00:00,0.25,0.25,1,20
9205,1995-06-19 18:00:00,1995-06-19 23:00:00,2.79,1.27,6,29
9207,1995-06-22 12:00:00,1995-06-22 12:00:00,1.27,1.27,1,60
9209,1995-06-25 09:00:00,1995-06-25 12:00:00,7.36,6.6,4,68
9211,1995-06-26 15:00:00,1995-06-26 15:00:00,4.57,4.57,1,26
9213,1995-06-28 17:00:00,1995-06-28 17:00:00,2.79,2.79,1,49
9215,1995-06-29 17:00:00,1995-06-29 20:00:00,3.55,1.52,4,23
9217,1995-06-30 17:00:00,1995-06-30 17:00:00,1.52,1.52,1,20
9219,1995-07-02 00:00:00,1995-07-02 00:00:00,0.25,0.25,1,30
9221,1995-07-03 15:00:00,1995-07-03 15:00:00,2.03,2.03,1,38
9223,1995-07-15 18:00:00,1995-07-15 18:00:00,0.51,0.51,1,290
9225,1995-07-16 18:00:00,1995-07-16 20:00:00,0.76,0.51,3,23
9227,1995-07-17 02:00:00,1995-07-17 06:00:00,17.27,9.65,5,5
9229,1995-07-21 18:00:00,1995-07-21 19:00:00,0.5,0.25,2,107
9231,1995-07-25 02:00:00,1995-07-25 02:00:00,0.51,0.51,1,78
9233,1995-07-27 18:00:00,1995-07-27 18:00:00,4.83,4.83,1,63
9235,1995-07-28 13:00:00,1995-07-28 13:00:00,0.51,0.51,1,18
9237,1995-07-28 21:00:00,1995-07-28 21:00:00,1.27,1.27,1,7
9239,1995-07-29 12:00:00,1995-07-29 12:00:00,3.05,3.05,1,14
9241,1995-07-30 16:00:00,1995-07-30 16:00:00,0.25,0.25,1,27
9243,1995-08-02 00:00:00,1995-08-02 06:00:00,10.41,5.33,7,55
9245,1995-08-02 17:00:00,1995-08-02 20:00:00,3.3,1.78,4,10
9247,1995-08-03 12:00:00,1995-08-03 12:00:00,0.51,0.51,1,15
9249,1995-08-12 14:00:00,1995-08-12 15:00:00,1.27,1.02,2,217
9251,1995-08-19 17:00:00,1995-08-19 20:00:00,19.05,10.92,4,169
9253,1995-08-20 06:00:00,1995-08-20 07:00:00,1.27,1.02,2,9
9255,1995-08-22 02:00:00,1995-08-22 07:00:00,8.89,6.6,6,42
9257,1995-08-22 18:00:00,1995-08-22 18:00:00,3.56,3.56,1,10
9259,1995-08-23 23:00:00,1995-08-24 02:00:00,5.07,2.03,4,28
9261,1995-08-24 08:00:00,1995-08-25 14:00:00,83.56,17.27,31,5
9263,1995-08-26 15:00:00,1995-08-26 20:00:00,7.11,5.33,6,24
9265,1995-08-27 15:00:00,1995-08-27 15:00:00,2.03,2.03,1,18
9267,1995-08-28 00:00:00,1995-08-28 00:00:00,0.25,0.25,1,8
9269,1995-09-04 11:00:00,1995-09-04 12:00:00,0.5,0.25,2,178
9271,1995-09-04 23:00:00,1995-09-04 23:00:00,0.51,0.51,1,10
9273,1995-09-05 11:00:00,1995-09-05 23:00:00,5.33,2.54,13,11
9275,1995-09-06 06:00:00,1995-09-06 07:00:00,3.81,2.54,2,6
9277,1995-09-06 16:00:00,1995-09-06 16:00:00,0.51,0.51,1,8
9279,1995-09-07 21:00:00,1995-09-07 22:00:00,3.05,2.29,2,28
9281,1995-09-12 05:00:00,1995-09-12 06:00:00,3.81,3.56,2,102
9283,1995-09-13 18:00:00,1995-09-13 20:00:00,1.01,0.76,3,35
9285,1995-09-14 17:00:00,1995-09-14 20:00:00,20.06,9.65,4,20
9287,1995-09-16 12:00:00,1995-09-16 12:00:00,0.51,0.51,1,39
9289,1995-09-23 22:00:00,1995-09-23 22:00:00,0.51,0.51,1,177
9291,1995-09-27 17:00:00,1995-09-27 22:00:00,1.76,0.76,6,90
9293,1995-09-30 09:00:00,1995-09-30 12:00:00,1.52,0.76,4,58
9295,1995-10-01 00:00:00,1995-10-01 07:00:00,1.52,0.51,8,11
9297,1995-10-02 20:00:00,1995-10-02 20:00:00,0.51,0.51,1,36
9299,1995-10-03 23:00:00,1995-10-03 23:00:00,0.25,0.25,1,26
9301,1995-10-05 04:00:00,1995-10-05 08:00:00,2.53,1.52,5,28
9303,1995-10-06 15:00:00,1995-10-06 19:00:00,3.29,1.52,5,30
9305,1995-10-09 11:00:00,1995-10-09 16:00:00,4.57,2.54,6,63
9307,1995-10-09 22:00:00,1995-10-09 22:00:00,0.25,0.25,1,5
9309,1995-10-14 20:00:00,1995-10-15 05:00:00,21.84,10.41,10,117
9311,1995-10-28 07:00:00,1995-10-28 07:00:00,0.25,0.25,1,313
9313,1995-11-02 21:00:00,1995-11-02 21:00:00,0.25,0.25,1,133
9315,1995-11-03 17:00:00,1995-11-03 18:00:00,0.5,0.25,2,19
9317,1995-11-07 19:00:00,1995-11-07 22:00:00,0.76,0.51,4,96
9319,1995-11-11 15:00:00,1995-11-11 16:00:00,10.92,6.86,2,88
9321,1995-11-20 21:00:00,1995-11-20 21:00:00,0.25,0.25,1,220
9323,1995-11-24 23:00:00,1995-11-24 23:00:00,0.25,0.25,1,97
9325,1995-11-29 11:00:00,1995-11-29 13:00:00,11.18,9.4,3,107
9327,1995-12-06 21:00:00,1995-12-06 22:00:00,8.89,7.62,2,175
9329,1995-12-09 17:00:00,1995-12-09 23:00:00,4.06,3.05,7,66
9331,1995-12-17 19:00:00,1995-12-17 22:00:00,2.54,1.78,4,187
9333,1995-12-18 06:00:00,1995-12-18 07:00:00,0.76,0.51,2,7
9335,1995-12-19 10:00:00,1995-12-19 11:00:00,2.03,1.52,2,26
9337,1995-12-23 00:00:00,1995-12-23 01:00:00,0.5,0.25,2,84
9339,1995-12-30 13:00:00,1995-12-30 13:00:00,0.25,0.25,1,179
9341,1996-01-01 00:00:00,1996-01-01 06:00:00,10.16,5.59,7,34
9343,1996-01-01 21:00:00,1996-01-01 21:00:00,0.25,0.25,1,14
9345,1996-01-19 05:00:00,1996-01-19 07:00:00,1.78,1.27,3,415
9347,1996-01-24 16:00:00,1996-01-24 16:00:00,0.25,0.25,1,128
9349,1996-01-27 12:00:00,1996-01-27 13:00:00,1.01,0.76,2,67
9351,1996-02-02 20:00:00,1996-02-03 03:00:00,3.3,1.27,8,150
9353,1996-02-15 10:00:00,1996-02-15 10:00:00,0.25,0.25,1,294
9355,1996-02-28 23:00:00,1996-02-29 08:00:00,3.54,1.02,10,324
9357,1996-02-29 20:00:00,1996-03-01 04:00:00,13.71,3.3,9,11
9359,1996-03-01 11:00:00,1996-03-01 21:00:00,6.1,2.03,11,6
9361,1996-03-02 07:00:00,1996-03-02 07:00:00,2.79,2.79,1,9
9363,1996-03-07 19:00:00,1996-03-07 23:00:00,6.86,3.05,5,131
9365,1996-03-10 08:00:00,1996-03-10 08:00:00,0.25,0.25,1,56
9367,1996-03-10 18:00:00,1996-03-10 21:00:00,2.28,1.52,4,9
9369,1996-03-11 03:00:00,1996-03-11 05:00:00,3.3,1.52,3,5
9371,1996-03-11 11:00:00,1996-03-11 16:00:00,2.54,1.27,6,5
9373,1996-03-14 19:00:00,1996-03-14 19:00:00,2.54,2.54,1,74
9375,1996-03-18 14:00:00,1996-03-18 15:00:00,3.3,3.05,2,90
9377,1996-03-19 11:00:00,1996-03-19 13:00:00,0.75,0.25,3,19
9379,1996-03-27 20:00:00,1996-03-27 20:00:00,0.25,0.25,1,198
9381,1996-03-28 18:00:00,1996-03-28 18:00:00,1.02,1.02,1,21
9383,1996-03-30 17:00:00,1996-03-30 20:00:00,3.81,2.54,4,46
9385,1996-03-31 05:00:00,1996-03-31 05:00:00,0.25,0.25,1,8
9387,1996-03-31 16:00:00,1996-03-31 16:00:00,0.76,0.76,1,10
9389,1996-04-06 13:00:00,1996-04-06 13:00:00,0.25,0.25,1,140
9391,1996-04-29 16:00:00,1996-04-29 16:00:00,1.27,1.27,1,554
9393,1996-04-29 22:00:00,1996-04-29 22:00:00,2.03,2.03,1,5
9395,1996-04-30 09:00:00,1996-04-30 09:00:00,0.51,0.51,1,10
9397,1996-05-07 15:00:00,1996-05-07 15:00:00,0.25,0.25,1,173
9399,1996-05-21 19:00:00,1996-05-22 01:00:00,1.01,0.51,7,339
9401,1996-05-26 14:00:00,1996-05-26 14:00:00,1.02,1.02,1,108
9403,1996-05-28 11:00:00,1996-05-28 15:00:00,0.76,0.51,5,44
9405,1996-05-31 15:00:00,1996-05-31 19:00:00,0.5,0.25,5,71
9407,1996-06-03 13:00:00,1996-06-03 13:00:00,0.25,0.25,1,65
9409,1996-06-07 17:00:00,1996-06-07 19:00:00,5.08,3.56,3,99
9411,1996-06-08 19:00:00,1996-06-08 19:00:00,1.27,1.27,1,23
9413,1996-06-11 20:00:00,1996-06-11 23:00:00,2.29,1.78,4,72
9415,1996-06-12 10:00:00,1996-06-12 10:00:00,1.02,1.02,1,10
9417,1996-06-14 14:00:00,1996-06-14 14:00:00,0.25,0.25,1,51
9419,1996-06-14 21:00:00,1996-06-14 21:00:00,0.25,0.25,1,6
9421,1996-06-15 13:00:00,1996-06-15 15:00:00,3.81,2.54,3,15
